,productName,productLink,productPrice,productInfo
304,LENOVO,https://www.trendyol.com//lenovo/ideapad-3-intel-core-i5-1235u-16gb-512-gb-ssd-15-6-fhd-windows-10-home-82rk00tmtx043-p-782889494,"16.818,31 TL",Victus 16-S0023NT 7Z4N1EA 8GB RTX4060 Ryzen 5 7640HS 16GB RAM 512GB SSD 16.1 inç FHD 144Hz
305,LENOVO,https://www.trendyol.com//lenovo/v15-g3-iap-i5-1235u-16gb-1tb-15-6-fhd-fdos-82tt00a5tx02-p-758397233,27.999 TL,"Ideapad 3 Intel Core i5-1235U 16GB 512 GB SSD 15.6"" FHD Windows 10 Home 82RK00TMTX043"
306,Gigabyte,https://www.trendyol.com//gigabyte/g5-mf-i5-12500h-rtx-4050-16gb-ram-512gb-15-6-ekran-win11-ingilizce-q-klavye-p-792223678?advertItems=eyJhZHZlcnRJZCI6ImU1MjJjNjdiLWIxZDctNGFmNy1iZDU3LTM2YTExMzkwMGNkYSIsInNvcnRpbmdTY29yZSI6MC4wNDcwNzkwNjgwNDYwNjMxOCwiYWRTY29yZSI6MC4wMzA3OTA3NTczODc4NzY1MSwiYWRTY29yZXMiOnsiMSI6MC4wMzA3OTA3NTczODc4NzY1MSwiMiI6MC4wMzA3OTA3NTczODc4NzY1MX0sImNwYyI6MS41MjksIm1pbkNwYyI6MC4wMSwiZUNwYyI6MS40Mjg0NzA4ODc3NTk0ODA3LCJhZHZlcnRTbG90Ijo1LCJvcmRlciI6MTgsImF0dHJpYnV0ZXMiOiIifQ==,10.499 TL,"V15 G3 IAP I5-1235U 16GB 1TB 15.6"" FHD FDOS 82TT00A5TX02"
307,ACER,https://www.trendyol.com//acer/swift-3-amd-ryzen-5-5500u-8gb-512gb-ssd-dos-14-fhd-gumus-dizustu-bilgisayar-nx-ab1ey-002-p-300442845,"16.399,99 TL","Abra A5 V20.4.4 Intel Core i5 12450H 16 GB RAM 1 TB SSD 6 GB RTX 4050 FreeDos 15,6"" FHD 144 Hz"
308,ACER,https://www.trendyol.com//acer/nitro-5-an515-46-amd-ryzen-7-6800h-16-gb-1-tb-ssd-rtx-3070ti-8-gb-freedos-15-6-fhd-144-hz-tasi-p-769678718,59.999 TL,"Swift 3 AMD Ryzen 5-5500U 8GB 512GB SSD DOS 14"" FHD Gümüş Dizüstü Bilgisayar NX.AB1EY.002"
309,HP,https://www.trendyol.com//hp/victus-16-r0045nt-i5-13500h-13-nesil-16-gb-512gb-16-1-8-gb-geforce-rtx-4060-144-hz-7p6c7ea-p-755401539,"13.619,46 TL","Nitro 5 AN515-46 Amd Ryzen 7 6800H 16 GB 1 TB SSD RTX 3070Ti 8 GB Freedos 15.6"" FHD 144 Hz Taşı"
310,Monster,https://www.trendyol.com//monster/abra-a5-v20-4-4-intel-core-i5-12450h-16-gb-ram-1-tb-ssd-6-gb-rtx-4050-freedos-15-6-fhd-144-hz-p-760273029?advertItems=eyJhZHZlcnRJZCI6IjQzOTI3OTkxLWRhODgtNDhjYi05MThjLWNhZTQwNzc1M2EyYyIsInNvcnRpbmdTY29yZSI6MC4wNDMzNjc4ODU5NjIxMjg2NSwiYWRTY29yZSI6MC4wNDI4NTM2NDIyNTUwNjc4MjUsImFkU2NvcmVzIjp7IjEiOjAuMDQyODUzNjQyMjU1MDY3ODI1LCIyIjowLjA0Mjg1MzY0MjI1NTA2NzgyNX0sImNwYyI6MS4wMTIwMDAwMDAwMDAwMDAyLCJtaW5DcGMiOjAuMDEsImVDcGMiOjAuOTkzNzU2NDcyNTAyODkwMywiYWR2ZXJ0U2xvdCI6Niwib3JkZXIiOjIyLCJhdHRyaWJ1dGVzIjoiIn0=,33.399 TL,Victus 16-r0045nt I5-13500H 13. Nesil 16 GB 512GB 16.1” 8 GB Geforce Rtx 4060 144 Hz 7P6C7EA
311,HP,https://www.trendyol.com//hp/victus-16-r0052nt-i5-13500h-16gb-ram-512gb-ssd-6gb-rtx-4050-16-1-inc-fhd-freedos-siyah-7p6l8ea-p-749859312,34.299 TL,"Abra A5 V20.4.2 Intel Core i5 12450H 32 GB RAM 1 TB SSD 6 GB RTX 4050 FreeDos 15,6"" FHD 144 Hz"
312,MSI,https://www.trendyol.com//msi/gf63-thin-11uc-617xtr-i5-11400h-8gb-ddr4-rtx3050-gddr6-4gb-512gb-ssd-15-6-fhd-dos-p-284885322,16.888 TL,GF63 THIN 11UC-617XTR I5-11400H 8GB DDR4 RTX3050 GDDR6 4GB 512GB SSD 15.6 FHD DOS
313,LENOVO,https://www.trendyol.com//lenovo/ideapad-3-15itl6-intel-i5-1155g7-16gb-512gb-ssd-mx350-freedos-15-6-82h8036atxa198-p-775555813,19.500 TL,"Ideapad 3 15ITL6 Intel i5 1155G7 16GB 512GB SSD MX350 Freedos 15.6"" 82H8036ATXA198"
314,Monster,https://www.trendyol.com//monster/semruk-s7-v9-1-1-intel-core-i7-13700hx-32-gb-ram-1-tb-ssd-8-gb-rtx-4060-windows-11-17-qhd-240-hz-p-759729346,33.999 TL,"Semruk S7 V9.1.1 Intel Core i7 13700HX 32 GB RAM 1 TB SSD 8 GB RTX 4060 Windows 11 17"" QHD+ 240 Hz"
315,Casper,https://www.trendyol.com//casper/excalibur-g870-1245-bva0x-b-intel-core-i5-12450h-16gb-ram-500-gb-nvme-ssd-gen4-6gb-rtx4050-freedos-p-672154325?advertItems=eyJhZHZlcnRJZCI6IjhiMWZlYTYwLWMyMGUtNDk3Ny1hZTg3LWJkNDgzNGNkMTllNiIsInNvcnRpbmdTY29yZSI6MC4wNjU0MjQ4MzQzNDA4MTA3OCwiYWRTY29yZSI6MC4wMzkxMjk2ODU2MTA1MzI3NiwiYWRTY29yZXMiOnsiMSI6MC4wMzkxMjk2ODU2MTA1MzI3NiwiMiI6MC4wMzkxMjk2ODU2MTA1MzI3Nn0sImNwYyI6MS42NzIwMDAwMDAwMDAwMDAyLCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuNTM3MzMwNjcwNTE1MjAzNywiYWR2ZXJ0U2xvdCI6MSwib3JkZXIiOjMsImF0dHJpYnV0ZXMiOiIifQ==,23.900 TL,Excalibur G870.1265-DFA0X-B Intel Core i7-12650H 32GB RAM 1TB NVME SSD GEN4 6GB RTX4050 Freedos
316,ACER,https://www.trendyol.com//acer/aspire-3-a315-59g-522b-intel-i5-1235u-8gb-ram-512gb-ssd-2gb-geforce-mx550-15-6-fhd-w11-notebo-p-772492863,9.608 TL,Aspire 3 A315-59g-522b Intel i5-1235u 8gb Ram 512gb Ssd 2gb Geforce Mx550 15.6'' Fhd W11 Notebo
317,ACER,https://www.trendyol.com//acer/swift-3-sf314-511-evo-intel-core-i7-1165g7-16gb-512gb-ssd-14-w11-fhd-laptop-acer-turkiye-garanti-p-311102433,35.499 TL,Swift 3 SF314-511 EVO Intel Core i7-1165G7 16GB 512GB SSD 14'' W11 FHD Laptop (Acer Türkiye Garanti)
318,LENOVO,https://www.trendyol.com//lenovo/yoga-slim-6-core-i5-1240p-8-gb-ram-512-gb-ssd-14-win11-laptop-gri-82wu006ytx-p-759379629,15.499 TL,"Yoga Slim 6/ Core i5-1240P/ 8 GB Ram/ 512 GB SSD/ 14""/ Win11/ Laptop Gri 82WU006YTX"
319,Casper,https://www.trendyol.com//casper/excalibur-g870-1265-dfa0x-b-intel-core-i7-12650h-32gb-ram-1tb-nvme-ssd-gen4-6gb-rtx4050-freedos-p-672157475?advertItems=eyJhZHZlcnRJZCI6IjljOWNmM2U0LTRjZjQtNGY4ZS04YTRlLTkyZjg2NzQ1MmRkZCIsInNvcnRpbmdTY29yZSI6MC4wNTkzNzI2NzYxMzQxMDk1LCJhZFNjb3JlIjowLjAzNTUwOTk3Mzc2NDQxOTU1NiwiYWRTY29yZXMiOnsiMSI6MC4wMzU1MDk5NzM3NjQ0MTk1NTYsIjIiOjAuMDM1NTA5OTczNzY0NDE5NTU2fSwiY3BjIjoxLjY3MjAwMDAwMDAwMDAwMDIsIm1pbkNwYyI6MC4wMSwiZUNwYyI6MS42MjM0NzEzOTE1MDQ4NTEsImFkdmVydFNsb3QiOjIsIm9yZGVyIjo3LCJhdHRyaWJ1dGVzIjoiIn0=,28.099 TL,"Abra A5 V20.3.2 Intel Core I7 13700h 32 Gb Ram 1 Tb Ssd 6 Gb Rtx 4050 Freedos 15,6"" Fhd 144 Hz"
320,ASUS,https://www.trendyol.com//asus/x515ea-bq868-15-6-fhd-i3-1115g4-4-gb-ram-256-gb-ssd-freedos-p-735393903,37.999 TL,X515ea Bq868 15.6 Fhd I3-1115g4 4 Gb Ram 256 Gb Ssd Freedos
321,Casper,https://www.trendyol.com//casper/nirvana-c550-1235-bv00x-g-f-intel-core-i5-1235u-16gb-ram-500gb-nvme-ssd-gen4-freedos-p-740918586,50.999 TL,Nirvana C550.1235-bv00x-g-f Intel Core I5-1235u 16gb Ram 500gb Nvme Ssd Gen4 Freedos
322,ASUS,https://www.trendyol.com//asus/vivobook-16x-k3605vv-n1124-8gb-rtx4060-intel-i9-13900h-32gb-1tb-ssd-16-wuxga-120hz-300-nits-p-784175633,29.537 TL,"Vivobook 16X K3605VV-N1124 8GB RTX4060 İntel i9-13900H 32GB 1TB SSD 16"" WUXGA 120Hz 300 nits"
324,ASUS,https://www.trendyol.com//asus/tuf-gaming-f15-fx506hc-hn375-intel-i5-11400h-8gb-ddr4-512gb-ssd-4gb-rtx3050-15-6-fhd-144hz-dos-p-455432672,32.000 TL,"Tuf Gamıng F15 Fx506hc-hn375 Intel I5-11400h 8gb Ddr4 512gb Ssd 4gb Rtx3050 15.6"" Fhd 144hz Dos"
325,LENOVO,https://www.trendyol.com//lenovo/legion-5-15ach6h-82ju00eatx-amd-ryzen-7-5800h-16gb-2tb-ssd-rtx3070-15-6-freedos-p-635256709,38.699 TL,"Legion 5 15ach6h 82ju00eatx Amd Ryzen 7 5800h 16gb 2tb Ssd Rtx3070 15.6"" Freedos"
326,Casper,https://www.trendyol.com//casper/excalibur-g870-1342-exb0x-b-intel-core-i5-13420h-64gb-ram-2tb-nvme-ssd-gen4-8gb-rtx4060-freedos-p-778321505,29.999 TL,Excalibur G870.1342-EXB0X-B Intel Core İ5-13420H 64GB RAM 2TB NVME SSD GEN4 8GB RTX4060 Freedos
327,Casper,https://www.trendyol.com//casper/g870-1265-dxb0x-b-intel-core-i7-12650h-32gb-ram-2tb-nvme-ssd-8gb-rtx4060-freedos-p-672155829?advertItems=eyJhZHZlcnRJZCI6IjdlMWRjYTQxLTBlNTUtNDFmNS1iZmIwLWFjODg2NTU0MTNjNCIsInNvcnRpbmdTY29yZSI6MC4wNTQyMTE1MzEzNzA4NzgyMjQsImFkU2NvcmUiOjAuMDMyNDIzMTY0Njk1NTAxMzMsImFkU2NvcmVzIjp7IjEiOjAuMDMyNDIzMTY0Njk1NTAxMzMsIjIiOjAuMDMyNDIzMTY0Njk1NTAxMzN9LCJjcGMiOjEuNjcyMDAwMDAwMDAwMDAwMiwibWluQ3BjIjowLjAxLCJlQ3BjIjoxLjQ3MjAxOTUyMzI0MDkwMTcsImFkdmVydFNsb3QiOjQsIm9yZGVyIjoxNSwiYXR0cmlidXRlcyI6IiJ9,37.999 TL,"G5 MF - i5 12500H –RTX 4050 – 16GB Ram– 512GB -15,6 Ekran Win11 İngilizce Q Klavye"
328,Apple,https://www.trendyol.com//apple/15-inch-macbook-air-apple-m2-chip-with-8-core-cpu-and-10-core-gpu-256gb-space-grey-p-736178354,9.999 TL,"15-inch MacBook Air: Apple M2 chip with 8-core CPU and 10-core GPU, 256GB - Space Grey"
329,ASUS,https://www.trendyol.com//asus/x515ja-ej3073w-10-nesil-core-i3-1005g1-4gb-256gb-ssd-15-6inc-w11-p-658245965,27.999 TL,X515ja-ej3073w 10.nesil Core I3 1005g1-4gb-256gb Ssd-15.6inc-w11
330,LENOVO,https://www.trendyol.com//lenovo/ideapad-1-15alc7-ryzen-7-5700u-8gb-256gb-ssd-15-6-fhd-freedos-82r4006etr-p-739210717,11.999 TL,"IdeaPad 1 15ALC7 Ryzen 7 5700U 8GB 256GB SSD 15.6"" FHD Freedos 82R4006ETR"
331,Gigabyte,https://www.trendyol.com//gigabyte/g5-mf-i5-12500h-rtx-4050-16gb-ram-512gb-15-6-ekran-win11-ingilizce-q-klavye-p-792223678?advertItems=eyJhZHZlcnRJZCI6ImU1MjJjNjdiLWIxZDctNGFmNy1iZDU3LTM2YTExMzkwMGNkYSIsInNvcnRpbmdTY29yZSI6MC4wNDcwNzkwNjgwNDYwNjMxOCwiYWRTY29yZSI6MC4wMzA3OTA3NTczODc4NzY1MSwiYWRTY29yZXMiOnsiMSI6MC4wMzA3OTA3NTczODc4NzY1MSwiMiI6MC4wMzA3OTA3NTczODc4NzY1MX0sImNwYyI6MS41MjksIm1pbkNwYyI6MC4wMSwiZUNwYyI6MS40Mjg0NzA4ODc3NTk0ODA3LCJhZHZlcnRTbG90Ijo1LCJvcmRlciI6MTksImF0dHJpYnV0ZXMiOiIifQ==,13.999 TL,"Abra A5 V20.4.4 Intel Core i5 12450H 16 GB RAM 1 TB SSD 6 GB RTX 4050 FreeDos 15,6"" FHD 144 Hz"
332,LENOVO,https://www.trendyol.com//lenovo/v15-g4-iah-83fs001htr-i5-12500-8gb-512gb-ssd-15-6-fhd-freedos-tasinabilir-bilgisayar-p-787815171,59.999 TL,V15 G4 IAH 83FS001HTR i5-12500 8GB 512GB SSD 15.6 FHD FREEDOS Taşınabilir Bilgisayar
333,ACER,https://www.trendyol.com//acer/aspire5-intel-core-i5-1135g7-16gb-512gb-ssd-geforce-mx450-dos-15-6-silver-laptop-acer-tr-garantili-p-741177834,25.799 TL,"Aspire5 Intel Core i5-1135G7 16GB 512GB SSD GeForce MX450 DOS 15.6"" Silver Laptop(Acer TR Garantili)"
334,Monster,https://www.trendyol.com//monster/tulpar-t5-v23-3-4-intel-core-i5-12450h-16-gb-ram-1-tb-ssd-8-gb-rtx-4060-freedos-15-6-fhd-144-hz-p-762943119,14.999 TL,"Tulpar T5 V23.3.4 Intel Core i5 12450H 16 GB RAM 1 TB SSD 8 GB RTX 4060 FreeDos 15,6"" FHD 144 Hz"
336,Monster,https://www.trendyol.com//monster/tulpar-t6-v1-1-2-intel-core-i7-13700h-32-gb-ram-1-tb-ssd-8-gb-rtx-4070-freedos-16-qhd-165-hz-p-742790557,11.398 TL,"Tulpar T6 V1.1.2 Intel Core i7 13700H 32 GB RAM 1 TB SSD 8 GB RTX 4070 FreeDos 16"" QHD 165 Hz"
337,HP,https://www.trendyol.com//hp/victus-gaming-intel-core-i7-13700h-32gb-512gb-ssd-rtx4060-freedos-15-6-fhd-bilgisayar-8u846ea32-p-790837708,25.939 TL,"Victus Gaming Intel Core i7 13700H 32GB 512GB SSD RTX4060 Freedos 15.6"" FHD Bilgisayar 8U846EA32"
338,ASUS,https://www.trendyol.com//asus/expertbook-p1412cea-ek0700xa-intel-core-i3-1115g4-8gb-256gb-ssd-windows-11-pro-14-fhd-tasinabi-p-677174978,33.999 TL,Expertbook P1412cea-ek0700xa Intel Core I3-1115g4 8gb 256gb Ssd Windows 11 Pro 14” Fhd Taşınabi
339,Casper,https://www.trendyol.com//casper/excalibur-g870-1245-bva0x-b-intel-core-i5-12450h-16gb-ram-500-gb-nvme-ssd-gen4-6gb-rtx4050-freedos-p-672154325?advertItems=eyJhZHZlcnRJZCI6IjhiMWZlYTYwLWMyMGUtNDk3Ny1hZTg3LWJkNDgzNGNkMTllNiIsInNvcnRpbmdTY29yZSI6MC4wNjU0MjQ4MzQzNDA4MTA3OCwiYWRTY29yZSI6MC4wMzkxMjk2ODU2MTA1MzI3NiwiYWRTY29yZXMiOnsiMSI6MC4wMzkxMjk2ODU2MTA1MzI3NiwiMiI6MC4wMzkxMjk2ODU2MTA1MzI3Nn0sImNwYyI6MS42NzIwMDAwMDAwMDAwMDAyLCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuNTM3MzMwNjcwNTE1MjAzNywiYWR2ZXJ0U2xvdCI6MSwib3JkZXIiOjMsImF0dHJpYnV0ZXMiOiIifQ==,14.699 TL,Excalibur G870.1265-DFA0X-B Intel Core i7-12650H 32GB RAM 1TB NVME SSD GEN4 6GB RTX4050 Freedos
340,MSI,https://www.trendyol.com//msi/thin-gf63-12vf-405xtr-i7-12650h-16gb-ddr4-rtx4060-gddr6-8gb-512gb-ssd-15-6-fhd-144hz-dos-p-735321318,54.999 TL,THIN GF63 12VF-405XTR i7-12650H 16GB DDR4 RTX4060 GDDR6 8GB 512GB SSD 15.6 FHD 144Hz DOS
341,LENOVO,https://www.trendyol.com//lenovo/ideapad-1-15alc7-82r400f1tr-03-r7-5700u-16gb-256gb-ssd-15-6-freedos-tasinabilir-bilgisayar-p-782553729,35.499 TL,"IdeaPad 1 15ALC7 82R400F1TR-03 R7-5700U 16GB 256GB SSD 15.6"" FreeDos Taşınabilir Bilgisayar"
342,HP,https://www.trendyol.com//hp/omen-16-wf0026nt-7q7x8ea-i7-13700hx-32gb-ram-1tb-ssd-8gb-rtx-4060-16-1-fhd-freedos-siyah-p-762555195,13.899 TL,OMEN 16-WF0026NT 7Q7X8EA i7-13700HX 32GB RAM 1TB SSD 8GB RTX 4060 16.1'' FHD FreeDOS Siyah
343,Casper,https://www.trendyol.com//casper/excalibur-g870-1265-dfa0x-b-intel-core-i7-12650h-32gb-ram-1tb-nvme-ssd-gen4-6gb-rtx4050-freedos-p-672157475?advertItems=eyJhZHZlcnRJZCI6IjljOWNmM2U0LTRjZjQtNGY4ZS04YTRlLTkyZjg2NzQ1MmRkZCIsInNvcnRpbmdTY29yZSI6MC4wNTkzNzI2NzYxMzQxMDk1LCJhZFNjb3JlIjowLjAzNTUwOTk3Mzc2NDQxOTU1NiwiYWRTY29yZXMiOnsiMSI6MC4wMzU1MDk5NzM3NjQ0MTk1NTYsIjIiOjAuMDM1NTA5OTczNzY0NDE5NTU2fSwiY3BjIjoxLjY3MjAwMDAwMDAwMDAwMDIsIm1pbkNwYyI6MC4wMSwiZUNwYyI6MS42MjM0NzEzOTE1MDQ4NTEsImFkdmVydFNsb3QiOjIsIm9yZGVyIjo3LCJhdHRyaWJ1dGVzIjoiIn0=,29.549 TL,"Abra A5 V20.3.2 Intel Core I7 13700h 32 Gb Ram 1 Tb Ssd 6 Gb Rtx 4050 Freedos 15,6"" Fhd 144 Hz"
344,LENOVO,https://www.trendyol.com//lenovo/intel-core-i5-1135g7-8gb-256-gb-w11h-15-6-fhd-tasinabilir-bilgisayar-82kb01b5tx-p-683979331,37.999 TL,Intel Core I5-1135g7 8gb 256 Gb W11h 15.6'' Fhd Taşınabilir Bilgisayar 82kb01b5tx
345,ACER,https://www.trendyol.com//acer/aspire-3-a315-58-51vl-nx-addey-00c-i5-1135g7-8-gb-256-gb-ssd-iris-xe-graphics-15-6-freedos-p-788646972,12.999 TL,Aspire 3 A315-58-51VL NX.ADDEY.00C i5-1135G7 8 GB 256 GB SSD Iris Xe Graphics 15.6 FreeDOS
346,LENOVO,https://www.trendyol.com//lenovo/ideapad-3-intel-core-i3-1115g4-8gb-512gb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-p-729655284,38.199 TL,"Ideapad 3 Intel Core I3 1115g4 8gb 512gb Ssd Freedos 15.6"" Fhd Taşınabilir Bilgisayar"
348,LENOVO,https://www.trendyol.com//lenovo/i5-8-512-gb-82h803e9tx-laptop-dizustu-bilgisayar-p-759953520,12.085 TL,I5 8/512 Gb 82h803e9tx Laptop Dizüstü Bilgisayar
349,LENOVO,https://www.trendyol.com//lenovo/v15-g3-iap-82tt0055tx-i7-1255u-16gb-512gb-pcie-4-0-ssd-15-6-full-hd-freedos-notebook-p-685792508,7.999 TL,"V15 G3 Iap 82tt0055tx I7-1255u 16gb 512gb Pcıe 4.0 Ssd 15,6"" Full Hd Freedos Notebook"
350,HP,https://www.trendyol.com//hp/victus-16-r0001nt-intel-i7-13700h-32gb-1tb-ssd-16-1-qhd-240hz-3ms-8gb-rtx-4070-freedos-7p6e8ea-p-737845307,29.999 TL,Victus 16-r0001nt Intel I7-13700h 32gb 1tb Ssd 16.1”qhd 240hz 3ms 8gb Rtx 4070 Freedos 7p6e8ea
351,Casper,https://www.trendyol.com//casper/g870-1265-dxb0x-b-intel-core-i7-12650h-32gb-ram-2tb-nvme-ssd-8gb-rtx4060-freedos-p-672155829?advertItems=eyJhZHZlcnRJZCI6IjdlMWRjYTQxLTBlNTUtNDFmNS1iZmIwLWFjODg2NTU0MTNjNCIsInNvcnRpbmdTY29yZSI6MC4wNTQyMTE1MzEzNzA4NzgyMjQsImFkU2NvcmUiOjAuMDMyNDIzMTY0Njk1NTAxMzMsImFkU2NvcmVzIjp7IjEiOjAuMDMyNDIzMTY0Njk1NTAxMzMsIjIiOjAuMDMyNDIzMTY0Njk1NTAxMzN9LCJjcGMiOjEuNjcyMDAwMDAwMDAwMDAwMiwibWluQ3BjIjowLjAxLCJlQ3BjIjoxLjQ3MjAxOTUyMzI0MDkwMTcsImFkdmVydFNsb3QiOjQsIm9yZGVyIjoxNSwiYXR0cmlidXRlcyI6IiJ9,41.699 TL,"G5 MF - i5 12500H –RTX 4050 – 16GB Ram– 512GB -15,6 Ekran Win11 İngilizce Q Klavye"
352,ASUS,https://www.trendyol.com//asus/vivobook-15-x1502za-ej1071-i5-1235u-8gb-256gb-15-6-freedos-tasinabilir-bilgisayar-p-767864081,24.480 TL,"Vivobook 15 X1502ZA-EJ1071 I5-1235U 8GB 256GB 15.6"" Freedos Taşınabilir Bilgisayar"
353,HP,https://www.trendyol.com//hp/victus-15-fa1033nt-7n9v2ea-i5-13500h-16gb-512ssd-rtx4050-15-6-fullhd-freedos-tasinabilir-bilgisa-p-735126583,27.999 TL,"Victus 15-fa1033nt 7n9v2ea I5-13500h 16gb 512ssd Rtx4050 15.6"" Fullhd Freedos Taşınabilir Bilgisa"
354,Dell,https://www.trendyol.com//dell/inspiron-3520-intel-core-i5-1135g7-8gb-512gb-ssd-freedos-15-6-n35201135ua18-p-768956915,"17.499,99 TL","Inspiron 3520 Intel Core i5 1135G7 8GB 512GB SSD Freedos 15.6"" N35201135UA18"
355,Gigabyte,https://www.trendyol.com//gigabyte/g5-mf-i5-12500h-rtx-4050-16gb-ram-512gb-15-6-ekran-win11-ingilizce-q-klavye-p-792223678?advertItems=eyJhZHZlcnRJZCI6ImU1MjJjNjdiLWIxZDctNGFmNy1iZDU3LTM2YTExMzkwMGNkYSIsInNvcnRpbmdTY29yZSI6MC4wNDcwNzkwNjgwNDYwNjMxOCwiYWRTY29yZSI6MC4wMzA3OTA3NTczODc4NzY1MSwiYWRTY29yZXMiOnsiMSI6MC4wMzA3OTA3NTczODc4NzY1MSwiMiI6MC4wMzA3OTA3NTczODc4NzY1MX0sImNwYyI6MS41MjksIm1pbkNwYyI6MC4wMSwiZUNwYyI6MS40Mjg0NzA4ODc3NTk0ODA3LCJhZHZlcnRTbG90Ijo1LCJvcmRlciI6MTksImF0dHJpYnV0ZXMiOiIifQ==,175.000 TL,"Abra A5 V20.4.4 Intel Core i5 12450H 16 GB RAM 1 TB SSD 6 GB RTX 4050 FreeDos 15,6"" FHD 144 Hz"
356,MSI,https://www.trendyol.com//msi/thin-gf63-12-nesil-core-i7-12650h-rtx4050-6gb-16gb-512gb-ssd-15-6inc-freedos-p-779232291,59.999 TL,Thin GF63 12.Nesil Core i7 12650H-RTX4050 6GB-16GB-512Gb Ssd-15.6inc-FreeDos
357,LENOVO,https://www.trendyol.com//lenovo/ideapad-ideapad-s145-81n30048tx-amd-a6-9225-2-6ghz-islemci-4gb-ram-128gb-ssd-15-6-p-77640819,25.557 TL,"Ideapad Ideapad S145 81n30048tx Amd A6-9225 2.6ghz Işlemci 4gb Ram 128gb Ssd 15.6"""
358,LENOVO,https://www.trendyol.com//lenovo/n4120-4-128-gb-notebook-p-410803301,165.399 TL,N4120 4/128 Gb Notebook
360,ACER,https://www.trendyol.com//acer/aspire-3-a315-35-08pypy-n4500-8gb-ram-128gb-ssd-uhd-graphics-15-6-win-11-pro-p-741204880,43.179 TL,"Aspire 3 A315-35-08PYPY, N4500, 8GB RAM, 128GB SSD, UHD Graphics, 15.6"" Win 11 Pro"
361,ACER,https://www.trendyol.com//acer/aspire-3-a315-58-intel-core-i5-1135g7-8gb-256gb-nvme-ssd-15-6-dos-p-705318589,23.500 TL,"Aspire 3 A315-58 Intel Core I5-1135g7 8gb 256gb Nvme Ssd 15.6"" Dos"
362,Casper,https://www.trendyol.com//casper/excalibur-g870-1245-bfg0x-b-intel-core-i5-12450h-16-gb-ram-1-tb-nvme-ssd-gen4-4gb-rtx-2050-freedos-p-746289823,33.999 TL,Excalibur G870.1245-BFG0X-B Intel Core i5-12450H 16 GB RAM 1 TB NVME SSD GEN4 4GB RTX 2050 Freedos
363,Casper,https://www.trendyol.com//casper/excalibur-g870-1245-bva0x-b-intel-core-i5-12450h-16gb-ram-500-gb-nvme-ssd-gen4-6gb-rtx4050-freedos-p-672154325?advertItems=eyJhZHZlcnRJZCI6IjhiMWZlYTYwLWMyMGUtNDk3Ny1hZTg3LWJkNDgzNGNkMTllNiIsInNvcnRpbmdTY29yZSI6MC4wNjU0MjQ4MzQzNDA4MTA3OCwiYWRTY29yZSI6MC4wMzkxMjk2ODU2MTA1MzI3NiwiYWRTY29yZXMiOnsiMSI6MC4wMzkxMjk2ODU2MTA1MzI3NiwiMiI6MC4wMzkxMjk2ODU2MTA1MzI3Nn0sImNwYyI6MS42NzIwMDAwMDAwMDAwMDAyLCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuNTM3MzMwNjcwNTE1MjAzNywiYWR2ZXJ0U2xvdCI6MSwib3JkZXIiOjMsImF0dHJpYnV0ZXMiOiIifQ==,16.779 TL,Excalibur G870.1265-DFA0X-B Intel Core i7-12650H 32GB RAM 1TB NVME SSD GEN4 6GB RTX4050 Freedos
364,LENOVO,https://www.trendyol.com//lenovo/ip-gaming3-amd-ryzen-5-7535hs-16gb-512gb-rtx4050-dos-15-6-onyx-grey-gaming-pc-lenovo-tr-garantili-p-744554279,25.999 TL,"IP Gaming3 AMD Ryzen 5-7535HS 16GB 512GB RTX4050 DOS 15.6"" Onyx Grey Gaming PC (Lenovo TR Garantili)"
365,MSI,https://www.trendyol.com//msi/vector-17-gp78hx-13vh-479xtr-i9-13950hx-32gb-ddr5-rtx4080-gddr6-12gb-2tb-ssd-240hz-qhd-freedos-p-770027602,35.499 TL,Vector 17'' Gp78hx 13vh-479xtr I9-13950hx 32gb Ddr5 Rtx4080 Gddr6 12gb 2tb Ssd 240hz Qhd Freedos
366,ACER,https://www.trendyol.com//acer/nitro-5-intel-core-i5-12500h-8gb-512gb-ssd-4gb-rtx3050ti-dos-15-6-fhd-gaming-laptop-nh-qfley-004-p-448144711,35.599 TL,Nitro 5 Intel Core i5-12500H 8GB 512GB SSD 4GB RTX3050Ti DOS 15.6'' FHD Gaming Laptop NH.QFLEY.004
368,LENOVO,https://www.trendyol.com//lenovo/ideapad-1-15amn7-82vg0087tx-ryzen-3-7320u-4gb-256gb-ssd-15-6-hd-freedos-p-746291154,37.999 TL,Ideapad 1 15AMN7 82VG0087TX Ryzen 3 7320U 4gb 256GB SSD 15.6 Hd Freedos
369,Casper,https://www.trendyol.com//casper/excalibur-g870-1245-bfb0x-b-intel-core-i5-12450h-16gb-ram-1tb-nvme-ssd-gen4-8gb-rtx4060-freedos-p-672188360,"17.399,90 TL",Excalibur G870.1245-BFB0X-B Intel Core i5-12450H 16GB RAM 1TB NVME SSD GEN4 8GB RTX4060 Freedos
